Feature ID,lfc
Rbm16,0.042404326
Dnajc7,0.04237778
Tmem209,0.042367971
Oma1,0.042320601
Cep63,0.042285725
Max,0.042250116
Tle4,0.04222833
Nab1,0.042219891
Ubxn8,0.042197533
Gfm2,0.042190437
Sp110,0.042137411
Ube4a,0.042118625
1110037F02Rik,0.042099928
Terf2,0.042092828
C2cd3,0.042079232
Zfp68,0.04204126
Mad2l2,0.042040868
Sumo2,0.042039064
Cbr4,0.042033858
Cpne1,0.041967471
Cdc16,0.041962475
Rlim,0.041858011
Creld2,0.041781295
Ddx21,0.04176959
Exosc3,0.041693015
Pex5,0.041620997
Slc1a5,0.041581689
Il1rl2,0.041576074
Ift27,0.041564035
Zfp629,0.041545555
2700007P21Rik,0.041528562
Cryzl1,0.041451167
Gm672,0.041432083
Ssh1,0.041405806
Lrrc8b,0.041392271
Tgoln1,0.041332114
Lrig2,0.041313412
Trim37,0.041246938
Actr3,0.041199195
Rad51,0.041161354
Ttc3,0.04113065
Gcap14,0.041118471
Gtf2f2,0.041109189
Mcm9,0.041103311
Gm10288,0.041098307
Ids,0.041030402
Nek4,0.041010669
Dlg1,0.041002987
Nat15,0.040985433
Ppp4r1l-ps,0.040974953
Shpk,0.040960832
Cry2,0.040943653
Hsp90ab1,0.040848244
Stk19,0.040792695
Aifm1,0.040757841
Elane,0.040715593
Tmem183a,0.040679535
Mtap4 (9 109833961..109986451),0.040678195
Gmcl1,0.040611634
Slc35c2,0.040604877
Gdi2,0.040602966
Arhgap9,0.040584354
Cfl2,0.04058381
Zc3h14,0.040369193
Rrm1,0.040342574
Prkar2a,0.040255859
Strn3,0.040243472
2610002M06Rik,0.040171472
Dync1i2,0.040065398
Smg7,0.040060967
1110007A13Rik,0.040043516
Emg1,0.040039498
Bbs4,0.039930586
Fam168a,0.039878879
Leprel2,0.039744584
Mia1,0.03969495
Tcf7l2,0.039692513
Acss1,0.039674778
Xdh,0.039653163
Zfp609,0.039604738
Sel1l,0.03955867
Leng8,0.039545871
Btbd3,0.039496705
Ddb2,0.03945466
Otud7b,0.039397385
Jarid2,0.039344577
Ppip5k2,0.039307449
Nup210,0.039273313
Pdia6,0.039263793
5730494M16Rik,0.039240601
Trip12,0.039179882
Shcbp1,0.039126406
Pparg,0.03908226
Heca,0.039072934
Parp14,0.039004062
Smg1,0.038985786
Irak2,0.038982299
Atp7a,0.038966721
Atrnl1,0.038930235
Epsti1,0.038904448
Hint1,0.038836567
Vps37a,0.038833288
1110018G07Rik,0.038738663
Usp15,0.038705271
Bank1,0.038660596
Ugt1a1,0.038599534
Ftsjd1,0.038595514
Ugdh,0.038580617
2010107E04Rik,0.038564094
4932438A13Rik,0.038508964
Hsf4,0.0384722
Ddrgk1,0.038415456
Dnaja1,0.03833613
Pak1,0.038298503
Smarcc1,0.038259016
Adrbk2,0.038226173
Sppl3,0.038215232
Nbr1,0.038176496
Pggt1b,0.038093876
Gm16627,0.038086156
0610010K06Rik,0.038047943
Map2k5,0.038037035
Becn1,0.037956939
Pkd2l2,0.037949233
Creld1,0.037915444
Gm10335,0.037824263
Fnbp4,0.037808654
Yeats2,0.037787319
Nlk,0.037774921
Ncbp2,0.037731314
Hax1,0.037713124
Gm4987,0.037648566
Rpl10a,0.037646618
Xylb,0.037543504
Tm9sf1,0.037520166
Ctnnbip1,0.037515064
Arhgap10,0.037507789
Ulk2,0.037491648
9830001H06Rik,0.037478449
Ttll4,0.037477414
Gm9008,0.037465928
Sf3b2,0.037443212
Tshz1,0.037409456
Numbl,0.0373863
Ipo8,0.037367246
Kdm1b,0.037356721
0610007P14Rik,0.037335203
Poldip2,0.037300072
Ocrl,0.037284914
Ptrh2,0.037248181
Tcp11l1,0.037179577
Pgap2,0.037157907
Ppp3ca,0.037064973
Zfp235,0.037052239
Syne1,0.037033032
3110052M02Rik,0.037003246
Atp5sl,0.037002805
Pak1ip1,0.036946815
Rab3gap2,0.036946345
Herc4,0.036938663
Heatr2,0.036924158
N4bp2l1,0.036911862
Ccdc132,0.036902094
Ccnd1,0.036860216
Rdh11,0.036859322
Rbbp5,0.036854875
Nob1,0.03685415
Enox2,0.036826672
1810013L24Rik,0.036813796
1810058I24Rik,0.036796195
D930014E17Rik,0.0367252
Tab3,0.036627451
Aurkaip1,0.036615062
Ampd3,0.036609226
Klhl9,0.036608767
Rab43,0.036587814
Zc3hc1,0.03656065
Cdc42,0.036519516
Nup153,0.036444835
Trappc6a,0.036402615
1110012L19Rik,0.03628674
Phtf2,0.036286413
Cd53,0.036190653
Luc7l,0.036159147
Glipr1,0.036081684
Srfbp1,0.036058465
S100a8,0.036015932
Zfp161,0.03601252
Mrps35,0.035984139
Aftph,0.035981044
Trim23,0.035971555
Gpr126,0.035938593
Tbpl1,0.035932692
Itfg1,0.035899439
Nfkbil1,0.035894335
Ccdc88b,0.035877334
Tgs1,0.035852402
Nfu1,0.035833213
Hcst,0.035789483
Pot1a,0.035766871
Fbxo6,0.035723273
Ppa1,0.035723124
Aim1,0.035711166
Nup35,0.035663143
Rbm7,0.035607576
BC003965,0.035594957
Coil,0.035547408
Polm,0.035516705
Mrpl51,0.035475296
Orm2,0.035462385
Prmt6,0.035455972
Nedd1,0.035444303
Wbscr22,0.035406398
Ptx3,0.035391574
Rnf14,0.035384116
Dpm1,0.035356929
Rasa1,0.035347808
Rnps1,0.03532094
Gcdh,0.035262306
Wdr62,0.035192108
Cdk2ap1,0.035112119
Dnajc8,0.035112017
Sptlc1,0.035080092
Fam65b,0.03505001
Cct8,0.03503107
Dtl,0.035004367
Dctn4,0.034956918
BC029722,0.03482928
Dnajc12,0.034825238
Rnf150,0.034772019
5330426P16Rik,0.034759542
Apex1,0.034727421
Mudeng,0.034698406
Ptbp2,0.034674411
Cfh,0.034661748
Vti1b,0.034656623
Padi2,0.03461554
Nop58,0.034403691
Pfkl,0.03439087
Hnrpdl,0.034368293
Gm11641,0.034361385
Bud13,0.034344224
Pycard,0.034280287
Pard6a,0.034276338
Zcchc2,0.034236304
AW209491,0.034225809
Srsf2ip,0.034212851
Fuz,0.034122556
Hes6,0.034087075
Uba2,0.034083158
Fam136a,0.034062872
Ier3ip1,0.03400238
CAAA01202578.1.17880.2,0.033979556
P4hb,0.033964375
Hmbs,0.03394581
Samm50,0.033926081
Pmf1,0.033901972
Atp5f1,0.03389173
Ptprc,0.033729664
Acsl5,0.033727454
Aoah,0.033725968
Ugt1a5,0.033658579
Zdhhc20,0.033625287
1810074P20Rik,0.033550644
Rnf168,0.033545091
4933403F05Rik,0.033475589
Mtfmt,0.033421389
Rad18,0.033407001
Rab1,0.033361982
BC031353,0.033341843
Dynlt3,0.03327643
Tbck,0.033254221
Gnai3,0.033230348
H2-Ke2,0.033218952
Pion,0.033176229
Apoc2,0.033155485
Coq2,0.033136878
Tmem106b,0.033114343
Ddx3x,0.03302798
Akr1b10,0.032990583
Pctp,0.032988806
Taf1b,0.032971648
Abi2,0.032922954
Ccna2,0.032822552
Celf1,0.032795762
1500010J02Rik,0.032757477
Gnaq,0.032755157
Ddx42,0.032732112
Pik3r4,0.032707111
Rrbp1,0.03265169
Efna2,0.032535723
Klhl10,0.032533415
Ciz1,0.032488215
Zmpste24,0.032464147
Megf9,0.032449521
Parp1,0.032436999
Edem2,0.032426836
Ttc27,0.032379095
Dnajc27,0.03231588
Ncor1,0.032303686
Acot1,0.032297416
Psmc6,0.032295865
Exoc1,0.032266581
1500011H22Rik,0.032110232
Lars,0.032080555
Clec4a2,0.032044364
Mrpl10,0.032011171
Hiat1,0.031982221
Slc24a6,0.031967983
Spryd4,0.031874506
Siae,0.031842036
Prr11,0.031824507
Sra1,0.03174681
Jhdm1d,0.031698093
Prex1,0.031679491
Fam175a,0.031675447
Zdhhc1,0.031658313
Mapk8,0.031631755
Synrg,0.031610982
Lsm6,0.031574791
Ube4b,0.031553919
Etfdh,0.031549722
Tmem159,0.031440795
Lrrc45,0.031312142
Bat2l,0.031260461
Kbtbd7,0.031181075
Tpm1,0.031105173
Klhl2,0.031083826
Zfp639,0.031063782
Vti1a,0.031025401
Nck1,0.031023275
Mxd3,0.031020728
Mfhas1,0.03101391
Saa1,0.030985337
Pde4dip,0.030983035
Nip7,0.030918412
Dgke,0.030906483
Ttc33,0.030903856
Cggbp1,0.030899151
Me2,0.030839877
Gsr,0.03083547
Abce1,0.030736516
Gemin5,0.030733089
Scmh1,0.030728817
Sepn1,0.030695388
Apob48r,0.03069075
Plod1,0.030682071
Emb,0.030670614
Fam117a,0.030663469
4933424B01Rik,0.030631934
Mkln1,0.030570913
Hist1h2bc,0.03047688
Aak1,0.030471849
Gm15887,0.030453857
Atxn7l1,0.030415363
Hnrnph2,0.030357868
Nudt4,0.030300903
Agfg1,0.030289836
Slain2,0.030275176
Nqo1,0.030253811
C230052I12Rik,0.030253008
Ctsf,0.030173834
Dcps,0.030169762
Erc1,0.030159077
Gpr155,0.030148221
Nudt7,0.030040914
Usp6nl,0.030011321
Tfam,0.030002633
Lancl2,0.029948032
Pank1,0.029871935
Hgsnat,0.029820153
Elac2,0.02980571
Arhgef11,0.02978822
Stx18,0.029786718
Ankrd11,0.029751318
Dbi,0.029681173
Rbbp8,0.029631318
Smarcd1,0.029601594
Gm15440,0.029453965
Crocc,0.029438357
Ano8,0.029381287
Cks2,0.029329449
Rab4a,0.029327007
Zfp451,0.029295455
F10,0.029292
2410002O22Rik (13 104932228..104968549),0.029235248
Chic2,0.029186674
Myo1c,0.029156071
Nr2f6,0.029154604
Fkbp15,0.029136407
Myo10,0.029132598
Dopey2,0.029098062
Thrap3,0.029092348
BC002059,0.029090546
Pum1,0.029006045
Chchd10,0.028998072
Nup93,0.028995242
Mocs3,0.028992094
Bri3,0.028989514
Mcm4,0.028989162
4930402H24Rik,0.028984126
Nudt16,0.028971333
Hn1l,0.028939605
2310061I04Rik,0.028932674
Pdgfc,0.028919348
Rnasek,0.028911645
C230081A13Rik,0.028847471
Atg5,0.028845515
BC049349,0.028822081
Aplf,0.028812881
Pdpk1,0.028713395
Aktip,0.028690745
Nudt2,0.028663692
Arhgap15,0.028592252
Msl1,0.028549406
Cul4a,0.028547987
Qsox2,0.028511868
Asah2,0.028473032
Cmtm3,0.028442941
Ash1l,0.028441272
Dock6,0.028401035
Fcgr2b,0.028384564
Ece1,0.028338466
5730409E04Rik,0.028279835
Ik,0.028258308
Slc44a1,0.028249249
Neu1,0.028241552
AC122193.1,0.028191145
2810408P10Rik,0.028161105
Trak2,0.02816007
Snapin,0.028130504
Gtf2e1,0.028097299
Txlna,0.02808955
Tbc1d1,0.028074873
Gmfg,0.02806659
Susd1,0.028062577
Otud5,0.028032263
Uqcrc2,0.027996855
Uqcrq,0.027926403
Rnpep,0.02790002
Bicd2,0.027876546
Dlat,0.027807248
Tmem167b,0.027802317
Scfd2,0.027782597
Lgals3bp,0.027742984
Hsd17b11,0.027676402
Myef2,0.02763927
Rab6,0.027622384
Aebp1,0.027620094
Phka1,0.02752388
Mmaa,0.027486045
Uprt,0.027474497
Dhx57,0.027456931
Lig3,0.027452184
Fam195a,0.027358815
Spg20,0.027342557
Ccnl1,0.027268233
Chd8,0.027250619
Ccar1,0.027234313
Arpc4,0.027194977
F730047E07Rik,0.027194774
Plxdc2,0.027048685
Gm7630,0.027030814
Rsl1,0.026922323
Nfat5,0.026921532
Etfa,0.026901225
1700010I14Rik,0.026876178
4930522L14Rik,0.026805363
Exosc2,0.026792232
Mta3,0.026763107
Ndufv3,0.026742261
Msh2,0.026730475
Hibch,0.026708849
Vps36,0.02668974
1110035M17Rik,0.026602217
Gtf2h3,0.026588658
Mrpl14,0.026525063
Hjurp,0.02651472
Zfp692-ps,0.026473964
Anp32e,0.026465677
Scly,0.02646388
Cdkn2aip,0.026341372
Wdr48,0.026291645
Spats2,0.026277883
Ccdc127,0.026254082
Gpatch8,0.026247914
Gstm4,0.026229473
Rpa1,0.026181505
Nradd,0.02614883
Irf9,0.026059652
Kdm3b,0.02602137
Kif1c,0.025984552
Zkscan5,0.025981604
1300018I17Rik,0.025960528
Efr3a,0.02588661
Gm10521,0.025823985
Pkn3,0.025757433
Mafb,0.02574319
Ncaph,0.02565763
Sirt4,0.02560579
Lpcat2,0.025586768
Chd6,0.025567565
Itgam,0.025548618
Rabepk,0.025539598
4930422I07Rik,0.02551937
Cml1,0.025512225
Nrp2,0.025464214
Trim62,0.025410675
Mdfic,0.025406219
Ttll3,0.025324743
Nudt5,0.025303676
Rab33b,0.02527622
Nusap1,0.02520122
Got2,0.025187823
Wdr67,0.025167269
Casp6,0.025112567
Sema4d,0.025110643
Adam8,0.025109235
Prkch,0.025060271
Txndc5,0.025055401
Myh9,0.024918618
Stard9,0.024917982
Mx1,0.024907894
Arpc3,0.024865339
Rdm1,0.02484292
Angptl6,0.02484276
Adamtsl5,0.024829767
Mtmr3,0.024769526
Cspp1,0.024615083
Selm,0.024594799
Ppp4r1,0.024581465
Rsl24d1,0.024573783
Fitm2,0.024562124
Zfp213,0.024555499
Gch1,0.024467094
Rbmxrt,0.024464174
Slc22a18,0.024438705
Dennd1a,0.024434727
Pgrmc2,0.024429627
Ipo9,0.024390289
Adnp2,0.024374789
Brd7,0.02425369
Fbxo9,0.024243376
Ctsg,0.024162915
Det1,0.02413329
Ndufa8,0.024074652
Invs,0.024063926
AC025794.2,0.024059935
Dcun1d1,0.024044964
Tfpi,0.024023642
Agps,0.023987878
Sept2,0.023943915
Jun,0.023901019
Tspan14,0.023828797
Enpp1,0.023819074
Cchcr1,0.023795644
Cmas,0.023788861
Gm10103,0.023667621
Slc30a9,0.023654547
Map4k1,0.023593839
Dnlz,0.023587194
Fam149b,0.023580695
Ltc4s,0.02353012
Actn1,0.023509392
Timm23,0.023503573
Rps27a-ps2,0.023492956
Mrpl13,0.023450039
Clint1,0.023339393
Sh3d19,0.023299173
Abcc4,0.023291397
Scrib,0.023289141
Fcer1g,0.023240341
Pde8b,0.023236255
Mrp63,0.023176653
Mrpl19,0.023145271
Psen2,0.023120408
Ubxn1,0.023072427
Cgnl1,0.023053668
Tmem111,0.023011607
Lpcat1,0.023011368
Tceb1,0.022991756
Pgbd5,0.02295602
Dync2li1,0.022865483
Stt3a,0.022820009
Zfp644,0.02271817
Churc1,0.022651448
Kifc3,0.022638221
Tcf4,0.022599709
Ppp3cc,0.022583657
Polg,0.022528359
Pxk,0.022488859
9930104L06Rik,0.022461354
Prkx,0.022430856
Tacc3,0.022381003
Eml4,0.022335939
Eif3m,0.022321782
Cdk10,0.022105379
Zbtb41,0.022088975
Ppp2r2d,0.02204389
Bap1,0.021991811
Tmx4,0.02192209
Fam100b,0.021914173
Macf1,0.021889914
Crlf2,0.021858665
Trim34a,0.021858626
Nucks1,0.021828048
Snrpb2,0.021742658
Calcoco1,0.02171586
Polr3gl,0.021714547
Met,0.021654086
2510009E07Rik,0.021634737
Txndc16,0.021630921
Anapc4,0.021583991
Tbl1x,0.021534301
Tax1bp3,0.021448771
Fam189b,0.021367199
Slc35b4,0.021289475
4931406P16Rik,0.021285454
Tmem63a,0.021284714
Xrcc1,0.021258438
Pdcl,0.021252539
1700019E19Rik,0.021215008
Cpsf3,0.021205189
Mett11d1,0.0211998
Fbxo38,0.021184138
AC124475.1,0.021134868
Atrn,0.021091479
Serpinb8,0.020989633
Mfsd9,0.020944941
Rcbtb1,0.020875196
Tpst2,0.020874516
Prim1,0.020866955
Dhdh,0.020640866
Urgcp,0.020613407
Mbd1,0.02059601
Tcf12,0.020567722
Cirbp,0.020528098
Lyar,0.020494826
Ung,0.020479038
Slc37a4,0.020373995
Alg11,0.020369227
2010321M09Rik,0.020361702
Rint1,0.020359794
Slc30a4,0.020357726
Tbp,0.020345885
Ppa2,0.020343839
Papss1,0.020342246
Ddx52,0.020318
Mmp27,0.020304993
Kpna1,0.020301829
Dnajb12,0.020298008
Brp16,0.020292175
Snrpd2,0.020289818
Slc25a35,0.020212652
Jkamp,0.020179657
Gm14325,0.020159776
Osbpl1a,0.020146833
Exd2,0.020134371
Casp7,0.020042939
Slc20a2,0.020001817
Gm5220,0.019914322
Acpp,0.019878903
Rps19bp1,0.019868293
Nsdhl,0.019779524
Rpl6,0.019727331
Zfp846,0.019668398
Morf4l1,0.019605462
Psma6,0.019602225
Usp34,0.019560937
Arl1,0.01950349
Tmem194,0.019419561
B230120H23Rik,0.019366733
2810006K23Rik,0.019260395
Dynll1,0.019151073
Slc35a5,0.019037037
Rundc1,0.018935922
Fance,0.018909478
Cd300e,0.018856299
Rnf40,0.01882575
Inpp5e,0.018774451
Exoc4,0.0187048
Arsa,0.018694911
Suds3,0.018565259
Ino80c,0.01855396
Cmtm6,0.018546293
Rnf135,0.018436707
Epb4.1l3,0.018391988
Crem,0.018387067
Tubb2b,0.018316084
Abca9,0.018289023
Zfp579,0.018272508
Itch,0.018244617
Mbd5,0.018237521
Secisbp2l,0.018217926
Psmb10,0.01809717
Snx30,0.018047907
Pdik1l,0.018045117
Bcar1,0.018033317
Erich1,0.017982776
Gsdmd,0.017976454
Msrb2,0.017925175
Fam160b1,0.017858541
Exosc9,0.017841484
Ezh2,0.017821898
Gtf2b,0.01779501
Psma7,0.017775198
Ttf1,0.017741674
Ankrd17,0.017716529
Trim26,0.017673509
Ubn1,0.017667652
Refbp2,0.017605612
Bsdc1,0.017586999
Bin3,0.01758064
Ociad1,0.017562498
Zfp46,0.017493938
Arhgap17,0.017485841
Tymp,0.017482642
Rraga,0.017450715
BC004004,0.017433299
Gnl3l,0.017428064
Sssca1,0.017375635
Ube2l6,0.017366597
H3f3b,0.017342176
Cirh1a,0.017297722
Mgat4a,0.017237402
Mgat1,0.017121655
Tmem128,0.017071388
Ccdc17,0.017069363
Rpf1,0.017046045
Ap3m1,0.017039564
Hint3,0.017035295
Ict1,0.016978449
Tbccd1,0.016969445
Ak1,0.016932299
Ptms,0.016914755
Appbp2,0.01687845
Wwc2,0.016877987
Nufip2,0.016806906
Crip2,0.016795933
Edn1,0.016787913
Arhgap26,0.016786784
Iws1,0.016778168
Polb,0.016773393
Cct2,0.016735982
Stk38,0.016709492
Rab7,0.016682286
Gm14023,0.016648079
Zc3hav1,0.016625975
Brf1,0.01656068
2700078E11Rik,0.016534961
Nsfl1c,0.016523023
B230354K17Rik,0.01651264
Ash2l,0.016492453
Wdr70,0.01646353
Dhrs7,0.016451149
Nom1,0.016444329
5133401N09Rik,0.01641651
Zmat5,0.016406272
Bat2l2,0.016403287
Mrpl24,0.016271039
Rab3gap1,0.016262716
Whsc1,0.016222128
Ppcs,0.01614499
Nvl,0.016143642
Hebp1,0.016143494
Gmfb,0.016097999
Tpbg,0.016091753
3110062M04Rik,0.016065928
Ap1g1 (8 112385624..112392355),0.01604062
Sec22b,0.015995379
Purb,0.015927033
Fau,0.015883232
Dag1,0.015857611
Hemk1,0.015843528
Parp8,0.015830419
Ddx47,0.015818673
Ubtf,0.015740562
Atp8b4,0.015659531
Ctsh,0.015604654
Dok3,0.015536931
Tm2d2,0.015482018
AC134548.2,0.015456823
Mtx1,0.015404468
Timm8b,0.015343947
Sirpb1b,0.015326488
Rrp8,0.015312507
Golt1b,0.015288114
Ttc39b,0.015283937
Pja1,0.015275043
Mamdc2,0.015269132
Tmem60,0.015233527
Il11ra1,0.015220177
1110002J07Rik,0.015210775
Sfn,0.015191895
Cdk4,0.015153362
Ralgps1,0.015122909
Lamp2,0.015076004
Ttc13,0.015067604
Zdhhc24,0.014997392
Cno,0.014986722
Otud6b,0.014945545
Vps13d (4 144562528..144784898),0.014913737
Otub2,0.014826867
AC161456.1,0.014798233
Paxip1,0.014790518
Fktn,0.014718632
Atg4c,0.014697255
Top2a,0.014678719
Tmem14a,0.014670209
Fgf11,0.01463068
Otud3,0.014578496
Ddx51,0.014575625
Mgp,0.014568004
Hipk3,0.014561786
Dctn6,0.014548828
Ino80d,0.014447088
Capn10,0.014445282
Zfp36,0.014412743
Fam113a,0.014366327
Mapk1ip1l,0.014358477
Rce1,0.014262119
Yipf1,0.014249087
Dnttip1,0.014220881
Tnfrsf23,0.01420434
Zbtb8os,0.014167777
BC011426,0.014166184
St18,0.014157592
Pabpn1,0.014143049
Donson,0.014089513
Zfp608,0.014066044
Numa1,0.014058719
Lilrb3,0.014021573
Leng9,0.014014553
Mcm3ap,0.013974111
Usp16,0.013969213
Sgms2,0.013930469
Lypla1,0.013910094
Cdk2,0.013906783
Lancl3,0.013881193
mt-Co1,0.013850183
9530068E07Rik,0.013824696
Lmo2,0.01380655
Arl6ip5,0.013788336
Ndel1,0.013787272
Rnf144a,0.013756314
Vps24,0.013697689
Bgn,0.013660958
Park2 (17 11259990..12254519),0.013625358
Eif2ak4,0.013616401
Gabarapl2,0.013601111
Ly6e,0.013578824
1600002K03Rik,0.013563111
Chi3l3,0.013541081
Golga7,0.013510567
Nhsl2,0.01348836
Gm9770,0.013483264
Gm16194,0.013432751
Ccdc61,0.013422928
Oas1b,0.013403354
Wdr73,0.013402295
Ndufa6,0.013328474
Rreb1,0.013268919
Pigo,0.013263604
Ywhae,0.013207841
Rapgef1,0.013139405
Gadd45gip1,0.013047818
Tmbim6,0.012986758
Glrx3,0.01297125
RP24-166B2.2,0.012915571
Crim1,0.01284509
Man1b1,0.012580411
Cdc6,0.012574147
Trmt6,0.012486131
Arhgef12,0.012440217
Mon1b,0.012383405
Rprd1a,0.012356071
Cat,0.012343682
Jund,0.012328896
Trerf1,0.012268943
Brms1l,0.012264066
Eaf1,0.012253592
Mccc1,0.012250221
Rad52,0.012215008
B3gnt1,0.012206877
Ermp1,0.012194835
Cpsf2,0.012096615
Naca,0.012082693
Ttpal,0.012079207
Psmb2,0.012070062
Ptprs,0.01206399
Mmab,0.01203137
Gps2,0.011995389
Hps3 (3 19895944..19935315),0.011978138
1700020C07Rik,0.011932134
Nxn,0.011911497
2310046O06Rik,0.011890419
Irf2bp2,0.011814247
Tmem68,0.01181179
Taok2,0.011765486
Ctps2,0.011764878
Ikbkap,0.011734966
Zfhx3,0.011726268
Arid1b,0.011720855
Fbxo7,0.011641882
2900053A13Rik,0.011588614
Commd2,0.011545835
Sun2,0.011510108
Slc16a13,0.011496891
Pf4,0.011483321
Polrmt,0.011421684
Rpl5,0.011374939
Rell1,0.011341306
Rev1,0.011339825
Pcmt1,0.011333188
Gm16009,0.011299578
Ppm1h,0.011249007
Abcg3,0.01120113
Snf8,0.011185962
Oaz2-ps,0.011178813
Tmem87a,0.011161877
Tbc1d4,0.011129233
Spcs1,0.01109668
Pja2,0.01104958
2610036A22Rik (4 145727746..145749016),0.011038482
Rnf141,0.011003521
Zfp59,0.011003492
Nup155,0.010963809
Mrrf,0.010921164
2010012O05Rik,0.010817412
Bad,0.010788618
Rbm15,0.010776057
Fdxacb1,0.010684748
Fcna,0.010665328
Tmem135,0.010654369
Atp5g3,0.010646206
Smarca2,0.010624164
Pank2,0.010611882
Senp5,0.010576227
Pole2,0.010555529
Gm10269,0.010554476
Tmem88,0.010486678
Gm9858,0.01046443
Casp9,0.010442821
Rab9,0.010441218
Atg3,0.010440854
Gm10263,0.010433536
Crtap,0.0103884
Hnrnpa3,0.01037176
Timm50,0.010355506
Zfp51,0.010345646
Ccng2,0.010291469
Farsb,0.010259554
Prosc,0.010228742
Psma5,0.010199511
Mtmr9,0.010089867
Plk1s1,0.010088178
Prdx3,0.010013277
Atp2c1,0.010002334
Usp12,0.009909256
Camsap1l1,0.009878726
Ppp1r3e,0.009850984
Dusp23,0.009816882
Sh3pxd2a,0.009796377
Mrpl18,0.009696645
Ndufb3,0.00968913
Dcp2,0.009688384
Slc12a6,0.009616996
Snapc4,0.00959967
2400003C14Rik,0.009597828
Mybpc3,0.009533347
Kdm5d,0.009523637
D730040F13Rik,0.009519294
Plxdc1,0.009515203
G6pc3,0.009510499
Usp46,0.009493279
Cox15,0.009492295
Stau2,0.009483678
BC002230,0.009380597
Rcn3,0.009284442
Clcn4-2,0.009257763
Pygm,0.009255764
Zc3h18,0.009248331
Nynrin,0.009239121
Kctd17,0.009200227
Ilf2,0.009194151
4933407C03Rik,0.009081558
Pcnx,0.009060618
Ttc7,0.008967469
Ugt1a7c,0.008954577
Sele,0.00892891
Zrsr2,0.008869049
Heatr5b,0.008829005
1500003O03Rik,0.008812667
Cog6,0.008806883
Spnb2,0.008773457
Nlrp1b,0.008752806
Cebpa,0.0087524
Mobkl1b,0.008716606
Skap2,0.008701671
Srrt,0.008628175
Nudt22,0.008622709
Ufm1,0.008610233
Ppfia4,0.008605019
Mlh3,0.008602578
Sdcbp,0.008598882
Naa25,0.008561121
Vps13b,0.008460118
Cbx7,0.008383181
Tbc1d24,0.008318284
Gtpbp3,0.008264516
Gar1,0.008231783
Smarcal1,0.008222685
Bat2,0.008197503
Mov10,0.008188418
Habp4,0.008148694
Mafg (11 120486430..120494914),0.008144568
Zwint,0.008139639
Plekhm3,0.008127812
Slc31a1,0.008064943
Prkar1a,0.008026674
Prcc,0.008004767
Acvr1,0.007998566
H2-Bl,0.00798143
Ddx56,0.007936885
Dedd,0.007929518
Tmem201,0.00792847
Tfb1m,0.007883774
Macrod1,0.007848138
Rer1,0.007784624
Riok1,0.007779763
Nfatc1,0.007770332
Hmg20a,0.007761566
A130010J15Rik,0.007724495
AC159277.2,0.007688102
Mrps2,0.007662198
Ppwd1,0.007608472
4632415L05Rik,0.007550622
Pogk,0.007481375
Commd7,0.007477021
Ddx24,0.007475706
Svil,0.007468659
Ubl7,0.007462913
Fcho1,0.007458017
Pinx1,0.007433062
Spna2,0.007425414
R3hdm1,0.007418378
Gm8909,0.007331625
Mansc1,0.007309299
B4galt7,0.007291974
AC125233.1,0.00710866
Mtf2,0.007091384
D18Ertd653e,0.007044576
Mrpl33,0.007016532
Phc3,0.006997051
Hacl1,0.006962755
Itpa,0.006889208
Gabpb2,0.006876375
Arsb,0.006873821
Pex1,0.006822877
Nup54,0.006816177
Gm10736,0.006728621
D1Ertd622e,0.006724054
Gm11974,0.006722852
Wdr4,0.006703207
Trdmt1,0.0066488
Cpne3,0.006591943
Neil1,0.006558247
Myst3,0.006546827
Stom,0.006528909
Dync1li2,0.006518792
Nup205,0.0064836
Pbxip1,0.00641101
Fbxl20,0.006403415
Msn,0.006374666
Nr3c1,0.006352225
Elavl1,0.006328892
Sfmbt1,0.006260962
Hif1a,0.006251851
Lyz1,0.006241226
Vps53,0.006234327
Srpk2,0.006144385
Rexo1,0.006059462
Cox19,0.006058474
Hist2h3c1,0.006030551
Slc25a36,0.005975022
Gm6636,0.005946018
P2ry14,0.00590955
Fbxl6,0.005887054
Slc9a6,0.005880314
Slco3a1,0.005879757
Kcmf1,0.005865982
Npcd,0.005853946
Nr1d2,0.005847411
Lims1,0.005804218
Afg3l2,0.00579495
Rbm14,0.005769203
Spn,0.005730145
Leprotl1,0.005727106
Thumpd1,0.005715711
Adk,0.005710704
Wdr46,0.005707044
AA408296,0.005699878
Heatr6,0.005687641
Tk1,0.005671763
Ptpro,0.005639109
Smad2,0.005630155
Capn2,0.005595023
H2-T23,0.005549044
Ptpn21,0.005533807
Oas1g,0.005476111
0610010K14Rik,0.005469916
Hip1,0.005451806
Mrps12,0.005362835
Pros1,0.005331954
Fam173b,0.005312826
Coq7,0.005297377
Lss,0.005228352
Klhl8,0.005203927
Plekhj1,0.005186001
Rabep2,0.005079803
Tmem200b,0.005044811
D030016E14Rik,0.005018593
Klhdc10,0.004987371
